ID,zeleznice_delka,vrstevnice_pocet,vodni_plohy_rozloha,dibA02_delka,relief_rozloha,zastavba_rozloha
449,4171.43,34.0,2303686.24,16062.62,212047.65,519295.35
450,773.69,85.0,48501.08,7624.82,3533.65,1215752.34
451,342.03,333.0,8881.7,25786.8,0.0,382835.27
452,436.16,288.0,398.32,32352.92,0.0,490548.53
453,2393.15,101.0,183856.04,22049.16,0.0,751546.29
454,5254.5,107.0,29348.19,12150.42,1.0,417619.27
455,4431.9,192.0,29329.03,20510.87,4.0,866727.42
456,711.61,304.0,41078.1,13305.29,2234.69,472247.43
457,3714.5,122.0,361848.25,11796.7,16.99,1369185.48
458,12563.0,121.0,477592.48,13351.72,1343.03,1341340.19
459,2264.91,104.0,182412.61,18766.68,9.99,338662.66
460,841.72,153.0,664708.22,15371.15,5.0,581606.54
461,5283.22,118.0,132977.97,13862.1,12169.02,1088386.97
462,5277.15,146.0,430597.17,16827.04,33040.13,1977692.86
463,8302.2,181.0,210139.94,10186.75,114467.44,2454576.93
464,774.35,158.0,86065.39,14872.25,0.0,987463.62
465,4588.17,52.0,11843.39,10355.21,1508.96,263629.1
466,4081.34,78.0,1127182.03,15962.47,5968.5,1176626.04
467,5559.31,114.0,71929.64,12357.84,0.0,226723.59
468,1188.93,89.0,89077.95,16784.34,0.0,279737.76
469,3075.0,149.0,238608.77,10841.24,0.0,455219.51
470,6617.19,103.0,596431.65,15240.67,0.0,947913.09
471,5160.18,144.0,161017.91,20480.68,0.0,890503.73
472,5123.91,116.0,186562.36,14086.59,0.0,542043.43
473,4780.7,217.0,316694.66,12624.99,89425.83,411584.72
474,1436.72,189.0,60308.1,17077.69,111517.28,572174.49
475,2729.63,228.0,72106.36,11341.18,1.0,695453.1
476,1457.98,185.0,62322.03,16422.07,0.0,334364.4
477,4528.57,197.0,151863.47,16313.02,2.0,450707.99
478,2966.21,80.0,248609.05,11793.14,0.0,889262.22
479,6184.18,67.0,359980.82,9864.05,0.0,635495.4
480,3004.81,135.0,41845.08,11244.7,1.0,784067.22
481,4314.43,219.0,108763.79,6450.46,0.0,1904310.07
482,10514.51,212.0,14546.44,8177.78,2394.93,1749842.44
483,5324.72,216.0,25868.91,11294.33,0.0,1683435.53
484,4588.3,519.0,152045.18,9858.0,27066.41,575587.64
485,2702.63,120.0,69456.2,11499.59,2954.89,2489449.24
486,131.28,34.0,7529.67,8626.06,17944.24,1227271.6
487,5365.85,30.0,171514.77,12036.24,0.0,1398214.56
488,3975.21,41.0,65234.74,7722.89,0.0,756479.94
489,1862.38,31.0,10514.14,10572.12,0.0,367157.55
490,3248.79,41.0,252005.37,10912.18,0.0,4103527.94
491,8007.16,22.0,525138.02,14946.95,18573.31,3318291.15
492,16616.33,16.0,1939292.06,16407.0,57893.27,2852416.63
493,1791.77,24.0,90508.07,5664.44,0.0,770322.69
494,832.48,223.0,83874.86,15629.01,0.0,568559.19
495,5785.78,212.0,24282.18,12154.9,0.0,717448.52
496,6447.26,108.0,65517.74,20422.56,0.0,866767.73
497,1282.93,119.0,292350.56,24431.81,1908.26,974816.73
498,4390.26,167.0,32239.33,11239.21,11024.6,819950.5
499,4928.34,80.0,303772.63,15214.39,4603.58,522741.19
500,699.27,92.0,172954.49,13863.46,1019.72,658333.48
501,4460.33,48.0,1735365.27,20378.45,1683.74,742371.03
502,6038.73,105.0,258360.09,11626.09,15519.09,574426.48
503,6836.6,81.0,199029.57,14325.0,14013.14,712292.09
504,3760.56,78.0,1159645.27,16457.81,47113.36,740933.26
505,1909.14,67.0,54045.57,9919.86,0.0,907964.42
506,3651.09,62.0,104758.43,14001.47,1032.35,818289.73
507,1930.22,41.0,203552.44,10785.11,0.0,1041904.24
508,10074.67,40.0,810638.27,9713.76,0.0,2534974.6
509,3894.21,48.0,78046.86,24396.99,0.0,1037436.16
510,1750.81,80.0,125783.2,13956.32,1270.32,291683.78
511,5022.34,131.0,83998.24,13516.23,0.0,361588.2
512,6984.28,136.0,289762.01,12312.9,3.0,692237.99
513,2613.35,100.0,98211.03,18373.83,18547.19,607515.87
514,5913.74,117.0,149988.32,11018.82,12000.42,1257990.37
515,5780.04,179.0,225640.73,8106.24,0.0,2106692.49
516,7019.75,122.0,63898.83,9645.45,0.0,1949951.27
517,5566.64,93.0,781149.39,9339.75,0.0,348884.48
518,2256.09,105.0,203056.11,8247.25,815.82,716321.47
519,2645.4,175.0,154728.11,8908.07,49659.16,387330.21
520,5721.41,251.0,103755.82,13620.13,20683.63,711865.17
521,5247.26,314.0,129799.98,4491.7,1.0,1686297.77
522,8388.15,234.0,79804.42,7314.95,12697.89,2796253.64
523,6315.01,255.0,82241.71,17603.54,0.0,3468392.28
524,735.93,285.0,22471.66,12413.38,173360.55,874552.5
525,9513.42,83.0,96847.17,12810.44,10366.49,1527496.95
526,4717.15,29.0,92259.81,16545.79,791.15,1876262.55
527,4077.98,26.0,130025.37,17425.73,0.0,1033092.53
528,16978.99,14.0,361645.17,9476.89,12306.84,2514510.25
529,1976.54,11.0,502235.16,4545.91,32306.95,1043361.51
530,5678.77,15.0,35707.92,10600.08,0.0,700040.97
531,3166.05,13.0,113797.84,18715.37,0.0,1165838.8
532,6685.73,54.0,71761.05,17245.83,3383.01,3328568.81
534,8891.28,342.0,128610.04,24648.69,0.0,1852111.27
535,5012.3,181.0,142167.7,31390.52,25.98,482215.87
536,5360.03,172.0,52277.12,11626.9,0.0,1742980.35
537,4764.35,128.0,20186.16,8022.26,0.0,1237145.77
538,396.4,177.0,53718.28,11631.24,0.0,606375.81
539,4354.36,64.0,191354.49,22592.02,0.0,1227988.82
540,13565.45,78.0,84385.51,12622.83,2928.08,5020617.6
541,6426.48,118.0,1014477.98,9673.96,9767.16,883533.22
542,671.73,67.0,401101.52,16962.01,76956.62,556314.76
543,4969.12,115.0,469058.49,6012.28,2033.34,391260.36
544,2667.17,101.0,99131.98,12032.64,2261.42,797092.39
545,5602.9,105.0,329180.0,17489.55,3.0,909668.03
546,323.8,123.0,1241853.19,7494.97,155764.35,306605.42
547,2386.93,106.0,48983.93,12747.49,46458.62,222695.14
548,5793.57,82.0,517997.54,12744.14,0.0,822443.78
549,504.86,72.0,39114.44,6155.4,2522.6,378170.26
550,2125.13,172.0,263237.03,12280.35,19463.75,1577505.83
551,13452.58,108.0,493778.71,8796.64,4254.62,5357820.86
552,5061.33,83.0,535555.43,19457.52,9064.37,1273338.31
553,2053.88,66.0,68523.85,23551.84,0.0,448741.57
554,4188.1,88.0,62942.53,20678.8,0.0,1088507.82
555,7727.79,89.0,24086.99,11385.26,1346.46,300710.64
556,4431.29,98.0,246553.35,14654.28,0.0,329338.02
557,5917.17,123.0,166341.86,15757.67,0.0,1885799.15
558,1563.77,161.0,170676.15,14461.87,126.71,746439.92
559,4096.21,180.0,574879.2,8829.74,2.0,524043.93
560,5887.04,112.0,310084.41,10089.94,1.0,3412388.13
561,10728.72,172.0,146528.03,9967.75,9206.47,6121313.24
562,2641.48,89.0,87878.77,7729.91,53332.44,1227406.05
563,1314.42,104.0,101802.07,13329.66,3670.64,564587.29
564,4085.25,83.0,614064.37,15173.65,0.0,1471094.79
565,4627.31,367.0,85450.49,10816.34,1.0,809860.49
566,4821.45,162.0,103379.18,26005.51,0.0,2426769.98
567,2079.25,75.0,7906.15,4242.55,0.0,296430.99
568,2839.24,38.0,1994.47,7980.84,0.0,798016.97
569,3066.09,41.0,48414.37,7269.82,0.0,467281.8
570,1584.36,8.0,346106.91,9464.86,31887.59,693798.64
571,13260.9,2.0,167048.42,6761.77,83766.44,1429061.71
573,4822.97,179.0,4820.4,21084.76,0.0,1321375.91
574,1266.48,183.0,116295.5,19450.28,0.0,890163.0
575,4921.59,324.0,116851.49,18455.31,0.0,1588151.03
576,7140.04,157.0,282545.14,20394.73,5456.24,1274347.97
577,4753.14,145.0,59955.71,16335.54,16.99,977072.56
578,12721.34,106.0,171639.32,16668.38,0.0,1692798.11
579,2195.71,210.0,148981.57,17312.62,0.0,871000.12
580,5460.68,119.0,113750.32,7674.84,17184.8,1336511.75
581,4207.61,223.0,290607.95,11896.7,42.97,714512.34
582,2784.49,66.0,1278240.15,18443.12,12.99,562438.97
583,5606.82,65.0,1502890.45,19033.68,13520.31,762040.08
584,4022.71,96.0,1301214.55,17409.08,779.27,2556998.73
585,1328.93,62.0,43575.97,7146.69,6326.7,1071883.91
586,3602.6,107.0,250717.14,13071.85,1924.42,666589.13
587,9375.03,74.0,174811.36,20022.79,0.0,2115874.27
588,4934.49,75.0,317146.37,16523.17,970.92,682398.54
589,4126.13,50.0,138528.92,16164.73,0.0,807432.23
590,4265.85,46.0,44412.97,16029.19,0.0,1481423.78
591,4505.35,52.0,118398.94,10770.12,0.0,2393166.32
592,11521.66,48.0,457546.8,15794.19,2007.35,2376912.64
593,1175.39,55.0,373071.94,12737.28,0.0,525499.4
594,2396.19,72.0,28589.15,17509.17,6727.21,565945.91
595,1039.85,103.0,27178.98,21081.08,16037.58,676408.56
596,4167.47,126.0,30297.99,13124.22,2431.71,447480.12
597,5749.69,40.0,63420.11,14734.85,0.0,576452.11
598,3720.95,90.0,193506.5,17324.61,2.0,446670.27
599,5611.74,69.0,39219.75,16934.19,0.0,355317.33
600,4524.06,77.0,40604.01,10450.2,0.0,675548.63
601,620.53,71.0,65046.65,20092.33,0.0,393883.79
602,4518.37,112.0,248550.35,8321.37,0.0,3333937.02
603,10192.31,86.0,238134.48,15777.54,1227.77,2309072.28
604,3885.11,129.0,210927.81,11653.94,14156.74,825648.05
605,1538.81,139.0,441808.21,7625.46,0.0,563520.56
606,1628.25,431.0,39420.15,14754.15,13069.66,499750.23
607,2118.43,286.0,56122.95,16981.15,1227.78,611624.35
608,3286.93,509.0,73229.45,11452.43,18018.64,602882.04
609,3597.94,195.0,93064.14,14390.94,1877.37,1955487.02
610,638.51,153.0,42532.66,24594.6,7599.11,1590642.24
611,1190.68,41.0,54076.36,11286.5,11867.08,997116.77
612,3359.37,22.0,47359.96,8829.22,19408.15,902663.48
613,4583.77,18.0,127547.62,8161.61,277.7,1139386.37
614,4024.73,3.0,3610125.8,3170.48,1239397.42,975204.53
615,274.14,5.0,42596.99,5910.33,36736.63,822760.12
616,13181.58,3.0,66023.01,11055.67,0.0,1852173.02
617,589.61,111.0,81445.75,10272.67,1310.18,1266866.73
618,6783.91,135.0,32916.6,18465.27,0.0,2436750.01
619,5138.72,135.0,18657.84,20974.38,0.0,2644363.0
620,3282.66,343.0,6849.29,30970.39,0.0,321843.15
621,1006.66,196.0,79273.03,22983.54,0.0,785380.81
622,3210.56,273.0,61192.83,17952.07,0.0,1138524.75
623,3369.98,134.0,101452.45,20192.85,0.0,1112894.84
624,942.41,88.0,319891.53,22229.69,0.0,666630.51
625,359.24,84.0,88398.53,11065.11,280.44,1862491.36
626,3450.79,82.0,25881.37,13779.09,0.0,1248810.55
627,2139.7,153.0,9048.1,16203.35,0.0,405637.65
628,5620.8,113.0,138920.3,10073.68,4.0,518262.69
629,7836.73,155.0,93382.29,13136.99,27.98,716655.37
630,5249.66,101.0,238180.2,13102.92,19.98,359981.13
631,4643.28,112.0,158753.02,7916.27,1790.78,949970.74
632,1867.47,76.0,531395.92,9623.33,5130.35,727618.39
633,3306.49,66.0,611599.15,16662.08,21.98,429651.57
634,1662.23,155.0,248730.17,10835.36,10704.26,350831.4
635,4213.47,56.0,351507.85,15077.37,0.0,1238128.29
636,4766.28,54.0,438609.12,15924.29,0.0,1515774.86
637,1943.0,93.0,91803.3,12931.32,1774.78,1735304.51
638,926.18,64.0,29642.86,16486.88,0.0,660322.81
639,2840.08,82.0,252640.35,20218.06,107.48,1888530.91
640,7251.68,37.0,113389.66,16297.6,0.0,1251840.43
641,1699.2,66.0,194350.18,17499.68,0.0,1404241.22
642,4371.87,83.0,130117.23,7930.86,0.0,479092.05
643,1057.82,55.0,290249.48,7720.09,0.0,419377.3
644,1226.5,104.0,42430.36,9242.66,8494.1,1416381.15
645,4788.87,258.0,51034.61,9510.09,0.0,462311.05
646,4496.55,299.0,122988.61,16281.43,0.0,1362506.03
647,5153.19,196.0,67252.73,6333.1,2410.96,922846.0
648,2373.41,212.0,26120.85,20142.73,13984.92,495724.8
649,8979.53,10.0,49556.2,5688.22,0.0,2013118.83
650,3148.39,7.0,220348.64,868.19,5123.09,1362196.9
651,46008.19,8.0,235289.85,7888.11,91949.52,6017637.52
652,3936.96,82.0,95357.44,20668.31,0.0,1071372.15
653,4750.83,154.0,25648.31,18026.44,0.0,1091564.72
654,3340.17,231.0,6689.91,32946.65,0.0,552123.52
655,5065.84,283.0,198167.67,16892.81,6029.78,1209248.92
656,3485.69,114.0,18454.54,13834.02,7.99,560101.68
657,1233.4,110.0,126766.35,12050.75,19673.59,326475.56
658,405.92,99.0,42650.27,8584.44,0.0,276117.77
659,5540.7,130.0,23841.65,21092.44,5721.38,880186.39
660,4354.78,143.0,160516.61,12601.04,9866.2,992529.53
661,5661.14,189.0,338168.08,15306.36,2.0,1241917.88
662,6511.31,155.0,235077.3,13834.85,10621.02,1002049.99
663,1584.41,98.0,49063.77,10123.76,5814.45,854319.85
664,5112.99,101.0,101479.95,8331.28,23546.76,1163515.29
665,4927.7,75.0,236721.36,14353.47,0.0,699400.63
666,530.26,197.0,135153.79,12512.38,85881.93,401118.68
667,3974.91,136.0,359099.66,13849.45,1.0,495261.76
668,485.48,169.0,104581.46,14402.0,19579.55,454329.06
669,4641.53,73.0,90749.91,21270.6,0.0,540043.29
670,4397.29,110.0,220437.7,20293.7,2887.47,683363.13
671,7211.67,109.0,288467.73,17978.23,470715.81,1170315.77
672,1726.1,171.0,140870.08,9360.53,14428.25,1239106.99
673,7759.98,218.0,143987.01,13005.59,0.0,2024931.76
674,5368.85,195.0,12138.51,7402.63,0.0,3784742.68
675,5406.92,39.0,58393.65,10130.4,0.0,1546765.34
676,6774.81,35.0,106291.91,5273.87,0.0,3727824.89
677,9423.15,48.0,59375.51,40.91,0.0,2216983.75
678,2739.6,21.0,120737.79,2374.77,5890.44,520851.32
679,9374.62,10.0,178233.94,15109.78,21622.87,1674186.49
680,1592.01,85.0,46807.11,7681.37,9704.83,1476916.45
681,4187.24,78.0,3712.35,9537.85,34278.25,2091099.04
682,3696.92,28.0,333829.26,11939.72,0.0,1170862.05
683,1059.19,124.0,56414.6,19828.51,0.0,835516.14
684,4171.91,70.0,108510.8,26841.38,8481.09,1385436.18
685,28139.75,131.0,171964.07,13770.43,3110.02,5150213.05
686,6526.81,75.0,193050.11,17077.95,1044.25,1123128.38
687,4818.16,60.0,32831.29,14515.56,10024.11,448740.39
688,4368.86,61.0,160063.84,21223.24,0.0,572460.83
689,4447.61,64.0,98701.13,7400.95,12483.99,2122129.26
690,5592.23,78.0,70039.64,3684.01,3087.33,246603.7
691,5368.39,53.0,53300.91,14670.34,0.0,1080155.82
692,3710.27,95.0,72746.4,13251.28,0.0,608954.97
693,622.06,93.0,150373.84,7285.83,57053.36,750302.53
694,3124.62,75.0,40624.27,3980.35,0.0,425419.23
695,1333.2,126.0,52598.09,8744.42,7.99,520235.58
696,2395.76,96.0,107611.33,16453.25,1729.53,390105.24
697,8197.39,59.0,475859.6,12028.86,5990.91,1333662.59
698,6509.2,102.0,252206.81,13250.86,0.0,495730.12
699,4555.27,126.0,67525.69,15481.18,0.0,841991.99
700,2479.85,58.0,142851.04,10517.2,0.0,585671.87
701,3561.49,85.0,132545.96,9447.5,1.0,2756335.16
702,4170.99,132.0,244098.7,11945.75,4.0,1711112.38
703,851.88,71.0,465854.35,15953.79,63087.26,1062706.36
704,5365.25,115.0,71605.18,18037.51,194254.66,384705.12
705,1766.72,66.0,94553.98,19746.71,1818.96,800350.71
706,7632.36,63.0,256467.3,17767.62,2.0,965977.39
707,1577.03,91.0,140508.48,19096.69,3823.48,353806.02
708,8625.24,58.0,109727.12,13907.25,0.0,690053.77
709,394.27,75.0,1165118.21,11184.6,0.0,429969.0
710,18078.19,37.0,417325.57,8984.27,0.0,1946408.53
711,4844.04,97.0,217498.24,14648.13,0.0,598092.73
712,268.34,88.0,49246.63,16318.55,15610.65,943425.9
713,191.48,146.0,130844.09,11599.43,0.0,844754.82
714,4877.43,115.0,43074.65,16513.39,0.0,418008.67
715,3926.82,82.0,214690.37,15797.78,0.0,880509.99
716,1762.07,198.0,65295.45,21541.6,2699.69,1194504.16
717,2346.12,256.0,45432.11,12565.98,0.0,1444435.49
718,623.92,90.0,29098.86,16766.66,9490.21,612038.09
719,3883.17,163.0,4101.11,17296.03,0.0,1234681.03
720,4061.54,124.0,3219.68,18447.44,6455.64,1066556.65
721,4548.02,138.0,10370.85,16078.74,0.0,536559.85
722,4855.54,57.0,1592.14,13486.95,0.0,2051651.08
723,7060.54,67.0,22325.4,5875.46,0.0,870114.97
724,3719.17,19.0,63587.99,12826.33,0.0,1062275.27
725,2688.49,31.0,492039.18,5418.82,260.19,1419744.07
726,5295.78,29.0,160558.22,9120.94,4177.06,1359944.78
727,4157.77,96.0,71741.35,16002.2,0.0,1564558.64
728,4334.7,34.0,291707.3,8505.11,0.0,1344391.59
729,2105.4,155.0,247023.97,9289.12,56608.27,3667123.64
730,3044.94,133.0,169430.99,22719.96,0.0,1060430.19
731,3783.38,137.0,712099.1,19027.23,0.0,639183.28
732,17822.41,57.0,730716.19,20104.51,0.0,2133713.27
733,4791.52,226.0,6093.08,27081.18,0.0,1678198.63
734,5225.43,98.0,35027.28,17608.43,3182.86,655533.58
735,4094.35,66.0,103390.37,6642.43,29790.04,1340024.83
736,557.36,139.0,66893.3,10408.02,5858.86,357250.12
737,5704.49,76.0,87546.64,10784.42,16153.46,2458892.08
738,2201.66,120.0,135257.15,11877.14,741.53,973876.13
739,3989.91,99.0,243212.98,13848.46,0.0,1739859.77
740,9626.8,59.0,198115.05,17252.88,4964.63,1146538.17
741,3976.34,90.0,434327.55,14078.28,1924.48,803585.96
742,3437.61,72.0,267494.03,15064.4,0.0,524373.9
743,2427.19,256.0,25467.73,8571.13,1759.93,537785.25
744,275.31,133.0,230244.95,19720.23,0.0,1164712.46
745,5192.33,250.0,174262.32,17055.63,0.0,536847.16
746,5288.57,81.0,171704.53,12368.76,0.0,747040.49
747,12656.99,147.0,239023.34,18168.58,3936.8,1358306.84
748,1769.55,105.0,302134.29,18822.64,1495.55,685689.98
749,6527.32,106.0,219348.0,14140.96,21000.85,1342141.69
750,8309.96,148.0,134922.33,17337.52,27874.16,428034.97
751,1503.49,109.0,176339.79,14368.48,1.0,770318.69
752,7455.92,173.0,208452.13,15107.67,11965.97,677804.35
753,1449.09,82.0,842203.29,13521.12,0.0,2884654.16
754,2543.97,141.0,131296.48,18147.03,0.0,348899.24
755,5360.85,175.0,134466.63,11968.18,0.0,1864283.03
756,4652.81,184.0,67320.17,10905.68,4298.68,1235449.8
757,710.35,134.0,93905.95,18117.15,0.0,416222.3
758,4519.39,224.0,817974.28,6075.35,5209.24,1101900.43
759,4166.94,81.0,13663.93,14624.98,0.0,946527.08
760,1906.66,162.0,8571.08,18084.86,2.0,808669.88
761,3238.87,105.0,39171.14,14208.9,4690.15,1344171.05
762,6716.33,50.0,16544.28,14396.14,5059.74,1669851.22
763,2911.53,27.0,73509.7,2826.32,9006.05,1588772.33
764,7254.84,24.0,382955.8,11570.17,100329.64,3105988.19
765,1830.41,15.0,1857.06,12334.4,0.0,1492153.48
766,2500.32,75.0,19269.89,17274.52,6056.85,1124650.75
767,5190.72,38.0,12732.37,13912.39,0.0,1223404.57
768,7883.88,52.0,330718.95,16300.11,15440.12,3840080.83
769,13949.32,143.0,176389.03,11548.69,18771.44,3879218.68
770,4242.79,75.0,441567.39,23287.56,0.0,769097.83
771,654.31,92.0,71837.94,18656.33,0.0,1057054.4
773,1167.18,149.0,39047.54,17456.81,12.99,175461.59
774,6213.5,184.0,83476.9,18333.18,473.62,697477.65
775,523.07,171.0,32960.77,12650.69,2345.85,357172.65
776,6406.24,142.0,150682.49,5941.12,1775.4,1394552.23
777,4472.19,39.0,213120.58,6740.36,15534.16,1113609.66
778,275.03,45.0,84122.33,7335.77,12622.27,1132942.33
779,4339.71,87.0,56931.64,6872.33,3842.96,747460.53
780,3158.53,71.0,321338.68,22114.61,9623.25,1439332.19
781,1270.59,47.0,116886.24,13003.89,0.0,522390.75
782,6202.48,62.0,244781.48,18821.66,39197.98,1030332.95
783,840.26,102.0,416255.24,14867.25,97750.19,622045.75
784,2561.92,189.0,89529.99,15666.39,1304.88,710430.74
785,2241.97,292.0,1121890.74,11146.6,28357.23,398018.02
786,1517.85,131.0,200248.6,17171.53,13226.01,926009.53
787,3484.98,189.0,169409.36,19644.02,26051.23,955008.44
788,4008.12,80.0,105157.94,17793.81,6617.11,674351.85
789,5392.38,56.0,205942.96,14235.74,2572.36,3243670.18
790,13350.1,100.0,341432.23,21827.88,10573.54,2386207.63
791,5553.46,65.0,137271.43,24822.76,3472.73,1090596.82
792,4269.14,188.0,26936.98,9311.4,57703.93,961658.54
793,933.63,113.0,2813.93,7104.72,0.0,1396429.36
794,7936.7,66.0,64177.1,5514.79,0.0,722227.02
795,2791.08,123.0,12253.33,11898.6,1.0,540789.94
796,3995.85,119.0,37175.86,10611.57,0.0,1434224.93
797,2449.2,106.0,57106.39,8030.95,6385.22,1066235.26
798,3126.69,13.0,86781.58,2019.76,0.0,1062051.68
799,5158.8,38.0,10546.86,2186.08,0.0,4654537.53
800,49350.79,18.0,265910.82,2472.6,2753.53,10088306.39
801,10267.24,24.0,134822.42,4042.4,2032.25,2441699.06
802,4104.24,101.0,71806.81,15371.3,12278.72,1740261.85
803,10981.53,124.0,4125.19,17122.53,0.0,736753.03
804,4005.98,78.0,177292.76,22693.55,131580.69,975133.03
805,4980.92,123.0,347151.5,18978.36,0.0,561080.34
806,2005.43,137.0,18113.12,11144.52,0.0,375045.71
807,4336.76,69.0,389679.52,16448.14,5.0,257024.36
808,2934.62,89.0,188741.07,14652.09,22.98,363831.14
809,4063.69,75.0,111544.58,8275.68,3929.8,556603.69
810,6601.22,53.0,158227.91,8285.59,7659.94,2145890.51
811,6211.15,27.0,146891.06,6121.9,15811.95,2491720.84
812,5460.85,69.0,58399.19,10920.88,4611.85,1288080.95
813,4118.1,50.0,52793.86,6945.71,6.99,474939.13
814,5926.11,79.0,15295.97,8848.52,2.0,610187.87
815,580.06,54.0,31664.01,11165.3,4.0,582342.45
816,8073.94,124.0,4421.13,10246.53,337308.29,1528435.74
817,298.62,159.0,88292.56,15360.99,0.0,1134947.9
818,3397.06,141.0,300878.11,14800.37,563.69,2703580.0
819,4714.19,172.0,109597.13,17119.89,11971.79,785730.69
820,4945.37,174.0,120730.16,17471.61,6692.47,678175.41
821,8910.46,198.0,91236.27,16558.67,0.0,1463480.16
822,4159.8,231.0,162598.65,15469.03,243709.54,345328.79
823,4396.55,168.0,270399.76,20046.38,7219.85,993541.0
824,5569.3,123.0,233456.9,19110.64,22389.91,435779.71
825,840.82,134.0,43875.28,18877.75,0.0,612760.12
826,4799.57,116.0,136994.64,24435.36,0.0,271320.75
827,5066.94,160.0,740.04,10698.22,0.0,1074436.08
828,706.02,110.0,1547.55,6152.17,0.0,605886.64
829,3737.97,61.0,221683.2,12667.41,0.0,1218066.43
830,3200.06,234.0,19936.55,16422.34,0.0,958699.02
831,3217.71,189.0,19489.62,19304.87,6313.47,662969.98
832,1762.69,42.0,7178.09,10166.77,0.0,801619.63
833,6530.27,25.0,13694.03,1723.07,0.0,870164.03
834,4264.86,20.0,6089.51,8674.56,1924.98,1276745.72
835,9035.68,15.0,507506.49,10979.22,16079.67,2124339.29
836,9240.23,11.0,203606.66,9736.56,97782.66,1268283.87
837,5199.33,130.0,62365.69,21547.78,0.0,1397621.41
838,4901.37,48.0,82511.78,20306.94,0.0,956049.94
839,2960.94,36.0,149749.39,22450.68,0.0,1041320.77
840,6398.83,63.0,57418.25,12337.91,1284.86,2023507.45
841,4603.29,112.0,323022.2,14719.44,916.66,437825.06
842,175.2,37.0,40162.88,6693.76,0.0,513836.83
843,11158.21,70.0,113823.02,9139.47,133980.68,1563999.4
844,2278.5,47.0,87337.73,8799.61,8783.41,2251665.7
845,3838.25,115.0,160235.6,12941.67,6399.19,1341082.64
846,314.12,98.0,10284.39,6639.9,24594.18,1462756.72
847,8936.51,121.0,294490.86,6352.97,2.0,1790425.73
848,1533.06,111.0,59085.23,8001.21,4.0,772127.72
849,5661.84,105.0,64881.39,10105.0,382.39,1368538.78
850,7763.07,174.0,128605.14,13778.07,81758.84,5647977.96
851,2501.11,112.0,358278.34,12776.45,0.0,625437.17
852,3047.09,108.0,585513.03,19029.07,2141.66,838462.51
853,1387.53,80.0,62980.1,18105.54,2062.52,451572.12
854,5298.29,103.0,117605.07,9706.58,21255.4,2315889.63
855,5569.79,62.0,93887.66,12139.45,178.2,1507688.68
856,3266.16,98.0,27163.27,16545.23,4157.98,565454.92
857,1231.47,77.0,3185307.01,5808.18,18971.35,607373.74
858,2365.55,146.0,312839.05,8825.01,4813.56,746953.3
859,5707.61,89.0,252831.18,6912.66,28283.51,2116938.45
860,3033.98,109.0,100871.96,14656.18,18443.43,469627.81
861,2016.27,132.0,134889.61,19145.3,1.0,1005639.73
862,4104.66,105.0,15934.24,21384.1,0.0,527911.52
863,2293.65,74.0,133233.23,17749.12,0.0,783357.3
864,3216.25,50.0,161408.15,17680.35,0.0,464333.33
865,4546.81,81.0,86058.6,14334.23,3142.2,2049924.69
866,5453.25,51.0,46565.06,18509.03,23291.34,2200271.87
867,1850.35,69.0,608829.27,18661.53,82979.34,1884998.77
868,6247.95,146.0,67835.21,12678.64,0.0,1056652.54
869,3766.67,162.0,5379.84,1149.17,0.0,170689.9
870,3224.65,133.0,34965.77,9043.33,2.0,420608.41
871,5552.14,195.0,35316.8,14952.31,1063.12,470118.0
872,4916.67,74.0,867.61,8019.3,0.0,1339024.17
873,481.54,5.0,607224.72,12305.64,4286.27,311219.84
874,5410.89,8.0,922007.24,1660.09,21915.51,898316.53
